objid,ra,dec,u,g,r,i,z,class,redshift
1237648721792008595,235.78686367,0.3635087,24.662663,21.096731,19.390415,18.63656,18.202406,GALAXY,0.432194
1237648721792009361,235.70909726,0.22974738,25.718382,23.323082,21.7369,20.584312,19.983845,GALAXY,0.505256
1237648721752752908,146.09084254,0.27954214,23.072643,23.04652,21.246477,20.300205,20.084671,GALAXY,0.568417
1237648721751310809,142.73031477,0.24838227,23.450369,21.624342,19.99659,19.180555,18.69059,GALAXY,0.434127
1237648721751310937,142.79565277,0.38759366,26.023985,22.076799,20.495689,19.586004,18.931114,GALAXY,0.567873
1237649918433493147,25.77870787,12.80626188,19.674902,17.748297,16.719259,16.271486,15.89098,GALAXY,0.122745
1237648721752752943,146.10930669,0.31672718,25.362694,24.088352,21.561983,20.165277,19.373262,GALAXY,0.778052
1237648721751376083,142.94422166,0.33930622,19.239105,18.369156,17.922846,17.541998,17.42358,GALAXY,0.148051
1237648721751376101,142.96648946,0.32639466,20.31045,18.382221,17.317301,16.8715,16.565924,GALAXY,0.14946
1237648721751376247,142.91163263,0.24135303,19.21731,17.978245,17.405212,17.066864,16.814213,GALAXY,0.072671
1237648721751376252,142.92191478,0.29769292,19.352322,18.191236,17.700407,17.385784,17.250565,GALAXY,0.090524
1237648722279989754,124.12781574,0.81681111,18.039568,17.07983,16.763988,16.637156,16.60482,STAR,4.052569E-4
1237648721751376266,142.94734992,0.29796743,21.608112,21.206099,21.089579,21.104868,21.039415,QSO,2.387367
1237648722279989763,124.13029501,0.68185432,18.894297,17.045664,16.285732,16.004456,15.854635,STAR,2.862877E-4
1237648721751376567,142.98149374,0.23168553,22.686302,22.135218,20.534193,19.75214,19.198835,GALAXY,0.436368
1237648721236000785,191.99919396,-0.08227181,19.364262,18.240156,18.261726,18.34614,18.459005,STAR,-4.474312E-4
1237648722826625209,146.4363448,1.05918769,19.505821,17.355528,16.25297,15.739187,15.340836,GALAXY,0.06258
1237648721236000933,191.99821774,-0.19238933,20.082891,18.134312,17.176332,16.728355,16.406816,GALAXY,0.093893
1237649918433493214,25.83510726,12.92395374,20.22739,18.394684,17.269217,16.777218,16.520082,GALAXY,0.199168
1237648721752817842,146.25316579,0.32987177,24.482254,22.806595,21.651926,20.521189,20.053324,GALAXY,0.445359
1237648722288115892,142.58141783,0.71784832,20.440119,19.891804,19.721363,19.680923,19.748726,QSO,0.565023
1237649918433493316,25.84809965,12.88790764,20.507023,20.22805,19.749063,19.701508,19.962112,QSO,1.278872
1237649918433493537,25.89235386,12.98921611,26.067722,21.340378,19.495556,18.828922,18.51969,GALAXY,0.396176
1237648722827739230,148.9472527,1.1246478,17.495811,16.321615,15.821497,15.615396,15.512331,STAR,2.365898E-4
1237648722827739232,148.94484888,1.12562807,19.085854,17.663145,17.143936,16.849566,16.731894,GALAXY,0.046363
1237649918433558639,25.98455926,12.90592686,17.569796,16.231934,15.651882,15.410344,15.291782,STAR,-2.336281E-4
1237648721752752179,146.08466263,0.25726255,19.157877,17.747896,17.145094,16.899372,16.791964,STAR,3.433451E-4
1237648722827804786,149.13300778,1.14521891,25.06477,22.09178,20.527082,19.648653,19.32966,GALAXY,0.506916
1237648721752818175,146.26683977,0.40613854,23.085567,22.729057,21.175695,19.916096,19.375633,GALAXY,0.56975
1237648722827804814,149.02227074,1.06954434,20.916294,18.42308,17.288624,16.866819,16.618008,STAR,8.52448E-5
1237648721752752242,146.06201371,0.30233332,20.708618,18.980286,17.914251,17.350101,16.948427,GALAXY,0.122215
1237648722827804947,149.06393587,1.18484926,20.395079,19.526594,18.79493,18.452204,18.143797,GALAXY,0.258423
1237649918970429972,26.02472346,13.27091538,25.112352,22.377399,20.859024,20.039171,19.693707,GALAXY,0.499025
1237648722289623371,146.08981535,0.65981524,19.918079,18.317909,17.541201,17.156607,16.803818,GALAXY,0.036102
1237648722289623840,146.15030121,0.78749549,24.489027,21.671494,19.832727,18.976286,18.453402,GALAXY,0.439019
1237648722289623924,146.0346779,0.69778712,24.301317,22.766317,21.158768,20.125988,19.536869,GALAXY,0.623346
1237649918433559207,25.99103817,12.82578541,23.638838,22.320955,20.463461,19.57616,18.944056,GALAXY,0.461814
1237649918433559239,26.01066396,12.83026823,26.390846,22.343102,20.48988,19.361839,18.898098,GALAXY,0.550023
1237649918433559244,26.02357583,12.93402278,22.99576,21.493727,19.563431,18.558262,18.158651,GALAXY,0.486154
1237648722289754518,146.35846568,0.68929975,23.197321,21.810371,21.449184,21.058243,20.700243,QSO,6.578076
1237648722289754632,146.43482395,0.69906874,25.70952,21.236414,19.650923,18.684601,18.216959,GALAXY,0.397089
1237648722289754830,146.41148276,0.74833363,23.888626,22.642897,20.643713,19.73292,18.995787,GALAXY,0.417636
1237648722289754835,146.41410858,0.76855327,24.024853,23.101681,21.581968,20.639965,20.455244,QSO,0.356625
1237649918970495102,26.11087,13.33439247,19.507027,17.519106,16.368723,15.87329,15.460863,GALAXY,0.123288
1237649918970363988,25.86110674,13.32028151,17.691904,15.722309,14.82831,14.397304,14.055183,GALAXY,0.027538
1237648721756685136,155.11589364,0.31129541,23.665941,22.73558,21.116594,19.805117,19.304691,GALAXY,0.643332
1237648722309742977,192.07595262,0.65697564,26.588402,22.632299,21.143793,20.045971,19.416039,GALAXY,0.611394
1237648721782964566,215.05808833,0.26106436,19.178047,17.721746,17.347616,17.074814,16.966852,GALAXY,0.052858
1237649918970364311,25.84904339,13.29251834,22.990927,20.915894,19.554045,18.76515,18.380863,GALAXY,0.500926
1237649918970364425,25.92918438,13.41027698,22.128643,19.734167,18.030165,17.395483,17.068472,GALAXY,0.348013
1237649918970364480,25.79623163,13.41290383,21.856331,23.197508,20.784252,19.447041,18.890209,GALAXY,0.658709
1237649918970429456,25.9354154,13.21697877,18.484837,16.463875,15.69424,15.394057,15.23323,STAR,-5.174914E-6
1237649918970429475,25.99620278,13.41021726,17.963699,15.910994,15.166031,14.920032,14.788678,STAR,-9.370824E-5
1237648722326192398,229.57850847,0.73443562,19.645689,17.775328,16.751226,16.304766,15.959002,GALAXY,0.128605
1237648722326192621,229.61826448,0.76520829,20.673542,18.814064,17.262568,16.703922,16.349869,GALAXY,0.26417
1237648722326192629,229.62961899,0.78009276,22.772858,20.356493,18.694174,18.0798,17.67659,GALAXY,0.338936
1237648722326258046,229.78116638,0.7368621,19.984924,19.094955,18.709524,18.544508,18.496624,STAR,-1.871332E-4
1237649918970429561,25.96548182,13.29628906,20.568373,19.464043,18.985205,18.75342,18.71063,STAR,-4.288491E-4
1237649918970429570,25.98433096,13.37177686,20.66757,17.981869,16.712559,16.216509,15.914205,STAR,8.23673E-5
1237649918970429572,25.97316947,13.25234036,19.754513,17.864908,17.033472,16.695089,16.494795,STAR,-5.75434E-5
1237649918970429575,25.98212467,13.2311907,19.689106,17.123882,15.977886,15.533764,15.277671,STAR,7.593684E-5
1237648721791942849,235.64307209,0.28437048,19.112459,18.820086,18.759378,18.520515,18.518541,QSO,1.811431
1237648721791943294,235.52764006,0.355338,22.915852,21.885414,21.098061,19.763834,19.174248,STAR,-1.796039E-4
1237649918970429579,25.99670673,13.33052538,21.185913,19.022676,17.722042,17.198332,16.84066,GALAXY,0.198398
1237648722279924030,123.95210646,0.82711464,18.789423,17.280607,16.729122,16.534786,16.449755,STAR,1.516043E-4
1237649918970429607,26.02870586,13.25335808,20.98772,20.008869,19.672646,19.500298,19.521824,STAR,-5.802588E-4
1237649918970429609,26.04574741,13.3346798,20.881439,19.498608,18.874649,18.633308,18.547483,STAR,-2.818875E-4
1237649918970429616,26.08183222,13.27828528,19.09284,17.402378,16.541536,16.065752,15.686366,GALAXY,0.064453
1237648721236000873,191.95644446,-0.19530711,20.049768,18.231823,17.331583,16.930416,16.608921,GALAXY,0.089579
1237649918970429648,26.01633217,13.35873466,21.589602,19.224201,17.890009,17.254757,16.81251,GALAXY,0.197564
1237649918433493295,25.81407833,12.98554791,21.477873,20.997229,19.967346,19.480211,18.977331,QSO,0.260846
1237648722826690836,146.47033705,1.07592776,22.717148,22.675638,21.799351,20.756065,20.131197,GALAXY,0.660295
1237648722827805019,149.08444451,1.05695298,21.797825,21.000233,20.81357,20.690012,20.401119,STAR,8.478307E-4
1237648722827805088,149.01530681,1.05227258,25.218878,22.384895,20.558439,19.731554,19.352633,GALAXY,0.323476
1237649920580911137,25.78823162,14.61468818,23.420166,21.008297,20.008066,19.518162,19.20084,STAR,-2.597847E-4
1237649920580911218,25.80340707,14.59344932,23.42794,20.172441,18.723743,18.002605,17.539801,STAR,3.936368E-5
1237649920580911296,25.84189259,14.69340968,20.889359,20.334913,20.323776,20.322317,20.012814,QSO,2.364022
1237649920580911481,25.8042143,14.60987515,23.101831,22.103045,20.813051,19.750723,19.222687,GALAXY,0.544009
1237649920580976699,25.97799411,14.68059397,16.272011,14.964038,14.461454,14.196456,14.049835,STAR,-5.488464E-5
1237649920580976772,26.0060184,14.67470677,20.317793,18.374889,17.139679,16.649036,16.272572,GALAXY,0.158278
1237649920580976801,26.0617529,14.62733267,21.398262,19.346945,18.471905,18.198153,18.08012,STAR,-5.775453E-5
1237649920580976825,25.94028863,14.47831942,22.503532,19.804361,18.018572,17.398678,16.985308,GALAXY,0.328894
1237649920580976840,25.97654294,14.6587771,20.802763,18.857653,17.453901,16.919811,16.506163,GALAXY,0.200623
1237649920580976861,26.00086795,14.47783655,21.872856,20.136473,18.309647,17.673521,17.276031,GALAXY,0.331841
1237649920580976883,25.95238334,14.50825133,24.823963,20.374182,18.589308,17.937077,17.537849,GALAXY,0.37299
1237649920580976922,25.9749731,14.629446,20.827175,20.384129,20.39127,20.448801,20.193762,STAR,1.705932E-4
1237649920580976923,25.96950409,14.57354593,21.775963,21.249743,21.360443,21.194569,21.68166,QSO,2.251882
1237649920580977130,25.94942014,14.55537104,22.936663,22.444859,21.392336,20.425081,19.793671,GALAXY,0.684025
1237649920580977175,25.9631506,14.48369215,22.659632,20.835909,19.046335,18.334469,17.811255,GALAXY,0.374729
1237649920580977179,25.96536238,14.49546287,23.046902,22.323875,20.723036,19.782415,19.308029,GALAXY,0.4601
1237649920580977305,26.04231012,14.63429219,26.160423,21.00782,19.177898,18.486002,18.056997,GALAXY,0.363646
1237649920581042188,26.06133669,14.48728167,25.2178,23.52503,21.874269,20.495787,19.857784,STAR,7.669374E-5
1237649920581042210,26.09189163,14.62339879,17.738319,16.522095,16.070654,15.723382,15.538058,GALAXY,0.02405
1237649920581042240,26.12857849,14.46329634,18.802334,16.492897,15.51958,15.159473,14.933753,STAR,-1.716588E-4
1237649920581042242,26.14020387,14.57003659,17.678064,16.484509,16.047928,15.866645,15.775707,STAR,1.211931E-4
1237649920581042278,26.16787454,14.56312295,21.870796,19.943903,18.62665,17.845716,17.404076,STAR,1.496688E-5
1237649920581042327,26.09600719,14.58669303,19.319595,17.823814,17.22209,16.993704,16.880562,STAR,-1.24396E-4
1237649920581042343,26.12401577,14.55628206,19.613548,19.392782,19.235792,18.936712,18.947718,QSO,1.606804
1237649920581042360,26.15497276,14.55726761,19.958477,18.435638,17.867584,17.633402,17.53866,STAR,7.999427E-5
1237649920581042384,26.21214592,14.62317352,21.889326,19.851236,18.883545,18.545824,18.361792,STAR,-2.01824E-4
1237649920581042413,26.18240625,14.48177744,23.029627,20.521296,19.307146,18.879751,18.571285,STAR,-1.311165E-4
1237649920581042458,26.06912911,14.56798308,24.849321,20.566536,19.653353,18.366182,18.009066,GALAXY,0.346159
1237649920581042697,26.18194375,14.47403141,22.984844,21.266119,20.883888,21.080965,21.155323,QSO,2.841459
1237649920581107807,26.23341157,14.53228608,19.651285,18.716887,18.364847,18.269123,18.210978,STAR,-1.424956E-4
1237648722289754514,146.35423834,0.77848669,25.034967,22.610939,22.186653,22.09973,21.676926,QSO,0.707056
1237649918969905246,24.74136436,13.40079227,19.906158,19.403833,18.868975,18.748726,18.57716,QSO,1.085477
1237649918969905249,24.74723064,13.35227601,19.09379,18.885603,18.281868,17.893007,17.665062,QSO,0.243396
1237649918969905437,24.73216113,13.41142146,23.223795,22.110241,22.07629,22.019258,22.704981,QSO,2.394966
1237649918965317866,14.07855588,14.18523787,21.674242,19.89113,18.184393,17.56159,17.118368,GALAXY,0.290136
1237648722308956896,190.27046964,0.77226132,22.828165,21.313759,19.65642,18.865707,18.55076,GALAXY,0.476943
1237649918969905442,24.73749246,13.34410733,26.143995,20.178238,18.599861,17.996347,17.467932,GALAXY,0.321235
1237648674512044091,198.04636575,0.37696945,18.415016,17.370836,16.932842,16.738428,16.661638,STAR,-3.971781E-5
1237648674512044083,198.03385148,0.34943836,18.78998,18.471785,18.349638,17.564264,16.926756,STAR,-3.931472E-5
1237648674512044078,198.01307395,0.2505845,17.714397,16.857021,16.539701,16.425083,16.380508,STAR,-7.622397E-4
1237649918965710955,14.93598434,14.00979483,18.284792,17.465286,17.079563,16.631777,16.489008,GALAXY,0.090543
1237649918965711038,14.94441189,14.07985731,21.924227,19.35387,17.925175,17.376116,17.061357,GALAXY,0.256408
1237648704583434708,197.84454306,0.02246596,24.820034,22.891888,21.518738,20.149382,19.803141,GALAXY,0.621645
1237649918972002308,29.63572598,13.01820183,17.815191,16.484056,15.949737,15.756991,15.679385,STAR,-8.40724E-5
1237649919502581887,14.90113169,14.55871062,19.770571,17.67819,16.510981,16.002483,15.626619,GALAXY,0.123609
1237649918965776468,15.11703883,14.00366053,20.576725,18.551361,17.545996,17.105516,16.746479,GALAXY,0.104027
1237649919508808302,29.64960478,13.38495645,21.942347,21.640631,19.835573,18.757736,18.248503,GALAXY,0.535073
1237649918435262515,29.94342805,12.45750316,17.178427,16.223637,15.841174,15.578468,15.372007,GALAXY,0.031949
1237648702972952732,198.18758821,-1.20062182,18.508327,16.733854,15.931128,15.528748,15.226812,GALAXY,0.084401
1237648702972952722,198.18367906,-1.13403247,18.982786,17.232338,16.548676,16.15612,15.871648,GALAXY,0.040523
1237649919508808355,29.51094605,13.28470555,24.277027,23.131538,21.449245,20.132484,19.679785,GALAXY,0.63122
1237649918428446908,14.02830441,13.66907358,21.183878,18.888647,17.641367,17.119669,16.706474,GALAXY,0.166225
1237649919506711284,24.65999989,13.81330168,23.360186,24.979603,23.02005,20.242622,18.736568,STAR,-1.472585E-4
1237649919508808483,29.6289008,13.32358544,23.65761,22.053343,20.444504,19.316505,18.775543,GALAXY,0.510353
1237649919508808241,29.61580084,13.28607717,24.203245,23.226749,20.743214,19.704729,19.084501,GALAXY,0.511139
1237648722313740415,201.09072434,0.76856089,20.96101,19.101454,17.696993,17.184513,16.813751,GALAXY,0.228005
1237648722313740417,201.09263555,0.78219875,19.891382,18.079096,17.148474,16.735384,16.380054,GALAXY,0.10675
1237648722313740441,201.13205457,0.78534886,18.853207,17.026051,16.193117,15.814604,15.518565,GALAXY,0.056654
1237649918972002397,29.62569994,12.85176949,18.547758,17.386282,16.938417,16.655449,16.484678,GALAXY,0.044267
1237649918972002403,29.63418125,12.89087877,19.537043,17.258327,16.213688,15.842666,15.619984,STAR,7.677325E-5
1237648704583499954,198.08724905,0.11695706,20.795584,18.971375,17.630817,17.059372,16.6563,GALAXY,0.212398
1237648704583500089,198.05621113,0.09175679,22.476856,21.954405,21.955372,21.694195,21.876879,QSO,2.592565
1237648704583500243,198.0170636,0.02392731,25.229595,22.137951,20.812092,19.90629,19.323763,GALAXY,0.551061
1237648704583500273,198.02829952,0.1370538,25.224815,21.760811,21.285938,21.15732,21.191927,STAR,1.041847E-4
1237648704583500275,198.02840738,0.06260813,26.570848,22.583055,20.965633,19.963896,19.609417,GALAXY,0.513642
1237649918972067860,29.79752763,12.83568072,19.035828,17.64954,17.028746,16.778944,16.649679,STAR,-7.961445E-4
1237649919502319726,14.28521094,14.60210281,18.860273,17.504705,16.929256,16.543898,16.291376,GALAXY,0.066963
1237649919502319784,14.35050924,14.43789753,18.727394,17.559885,16.920845,16.47382,16.229553,GALAXY,0.116334
1237649919502319795,14.37346143,14.58331906,19.250162,18.220085,17.657536,17.231346,17.098309,GALAXY,0.123526
1237649918972067908,29.89588296,13.00652068,17.41156,17.365009,17.578379,17.74584,17.928236,STAR,-6.090787E-4
1237649918972067963,29.84981221,12.97724823,20.783167,19.596647,19.639961,19.69191,19.901039,STAR,-7.437294E-4
1237649919502319812,14.39975343,14.60149948,17.336195,15.942438,15.266955,14.84317,14.58737,GALAXY,0.077225
1237648722841305100,179.8761567,1.0737446,18.849228,17.942667,17.569773,17.433529,17.367775,STAR,1.112498E-4
1237648722841305136,179.93678165,1.20193784,18.448858,17.587255,17.254972,17.01572,16.770237,QSO,1.988634
1237648722841305166,179.84295776,1.08149334,19.775005,18.406633,17.656612,17.19854,16.885139,GALAXY,0.103469
1237648722841305191,179.87184739,1.09836333,21.848934,20.854912,20.371689,20.072372,19.813917,QSO,0.666992
1237648722841305234,179.95727092,1.07943802,19.952242,18.021431,16.691168,16.17885,15.824533,GALAXY,0.20042
1237648722841305334,179.83212317,1.06649067,21.690199,21.28776,20.3379,19.739479,19.450289,STAR,8.838941E-5
1237649919506513960,24.19669748,13.82173757,18.093575,16.905409,16.45565,16.295853,16.25046,STAR,-1.438002E-4
1237649919502385353,14.52640671,14.51881654,20.224838,18.238407,17.303064,16.871908,16.503288,GALAXY,0.077571
1237649919506514047,24.18275747,13.85844986,18.514957,16.661404,15.808245,15.416806,15.09107,GALAXY,0.061638
1237649919506514051,24.20152686,13.89447309,19.461887,19.381758,19.329727,19.163115,19.022839,QSO,2.047627
1237649919506514052,24.20199249,13.89687853,18.876259,18.129219,17.880077,17.695225,17.561962,GALAXY,0.034011
1237649919506514075,24.24617992,13.92584134,20.170322,19.670647,19.098757,18.742836,18.556337,QSO,0.246437
1237649919506514087,24.26782566,13.84503745,20.080589,19.974966,19.752909,19.532722,19.703787,QSO,1.521567
1237649919506514091,24.26693261,13.77858109,19.038179,17.818655,17.208883,16.838745,16.584896,GALAXY,0.047819
1237649918965579847,14.62544279,13.99103828,19.722149,18.304222,17.129946,16.58762,16.197559,GALAXY,0.246992
1237649919502385382,14.55239594,14.44910124,20.864483,18.988388,17.632689,17.115095,16.710619,GALAXY,0.184822
1237649919508808502,29.65964689,13.43991165,23.964888,22.665581,20.946472,19.7621,19.321693,GALAXY,0.62805
1237649919506514174,24.19825826,13.92455806,20.625204,20.380789,20.236887,19.958857,19.945875,QSO,1.739422
1237649919506514190,24.2592248,13.82884829,22.015732,21.043108,20.902372,20.653004,20.274868,QSO,2.747009
1237649919506514265,24.16950704,13.95158281,22.628925,20.688112,18.919758,18.296249,17.90991,GALAXY,0.348637
